cv_id,job_id,relevance,reason
MER0003WC2,JOB_MER00042Z0,0,"No relevant experience in vehicle mechatronics, electrical systems, or alternative drives, despite having a background in ADAS and automotive industry."
MER0003WC2,JOB_MER0003NBY,0,"The candidate's skills and experience are not relevant to the job of an industrial mechanic, as there is no mention of mechanical engineering or production systems in their CV."
MER0003WC2,JOB_MER00043R5,0,"Candidate lacks relevant technical skills and experience in body maintenance technology, which is a crucial aspect of the job."
MER0003WC2,JOB_MER00043R1,0,"While the candidate has experience in automotive industry and software development, their background is more aligned with ADAS systems and research rather than mechatronics technician for vans & commercial vehicles."
MER0003WC2,JOB_MER0003NUV,0,"Lacks expertise in body maintenance technology and vehicle construction, only experience in ADAS systems and software development"
MER0003WC2,JOB_MER00043QA,0,"Lack of relevant work experience in body shop operation or similar field. The candidate's expertise is in ADAS systems and software development, which doesn't align with the job requirements."
MER0003WC2,JOB_MER0003TE5,0,"Lack of experience in Virtual Integration, and expertise in automotive industry and software development for autonomous driving platforms. While the candidate has a background in ADAS systems and algorithms, it's not directly related to virtual integration."
MER0003WC2,JOB_MER0003T8G,1,"Candidate has experience in the automotive industry and ADAS systems, which is relevant to the job description. Additionally, their technical skills in ROS, Autoware, Apollo, DSpace Toolkit are applicable to equipment management."
MER0003WC2,JOB_MER0003UJ0,0,"ERROR: 500, message='Internal Server Error', url='http://ollama-service:11434/api/generate'"
MER0003WC2,JOB_MER000418L,0,"Lack of relevant experience in capacity management and limited exposure to international projects. The candidate's background is mostly in ADAS systems and automotive industry experience, which doesn't directly align with the job requirements."
MER0003WC2,JOB_MER000404I,0,"Lack of backend development experience and focus on ADAS systems, despite having a strong background in R&D and software development."
MER0003WC2,JOB_MER000404E,0,"Candidate has no experience in C#/.NET development, and the job requires expertise in ASP.NET projects with GRPC communication, which is not mentioned in the CV."
MER0003WC2,JOB_MER0003ZP6,0,"Lacks relevant experience in CAD customization and lacks language skills in .NET (C#) and VB, despite having strong background in ADAS systems and algorithms."
MER0003WC2,JOB_MER000435L,1,"Candidate has relevant experience in product management, software development, and research, which aligns with the job requirements. Additionally, their expertise in ADAS systems and algorithms, as well as their German language proficiency, are valuable assets for this role."
MER0003WC2,JOB_MER0003Z0J,0,"Candidate lacks experience in API design and implementation, which is a primary requirement for the Tech Lead position."
MER0003WC2,JOB_MER00040VT,0,"Lack of relevant experience in cloud architecture, cybersecurity and IT/Telecommunications. Expertise is mostly in ADAS systems and automotive industry."
MER0003WC2,JOB_MER0003Y4X,1,"Candidate has strong experience in software development, system integration and validation, with expertise in cloud technologies such as AWS, Azure, and Kubernetes. Relevant skills include Java, Spring Boot, and security best practices."
MER0003WC2,JOB_MER0003SBL,1,"Matches job requirements, especially backend development experience with Java, Spring Boot, and Angular."
MER0003WC2,JOB_MER0003PMN,1,"Candidate has 6+ years of experience in software development, system integration, and active safety functionality, aligning with the job requirements. Although specific skills like Apache Flink and Superset are not mentioned, their overall skillset is relevant to the SRE - Observability Expert role."
MER0003WC2,JOB_MER00043UE,0,"While the candidate has relevant skills like Java, Spring, and software development experience, there is no clear overlap with the job description's requirements for Full stack with Java microservices. The candidate's expertise in Active Safety Systems and ADAS is not directly applicable to this role."
MER0003WC2,JOB_505156,0,"ERROR: 500, message='Internal Server Error', url='http://ollama-service:11434/api/generate'"
MER0003WC2,JOB_504229,0,"Lack of relevant skills and experience. The candidate's background in Vehicle Engineering, ADAS systems, and software development is not aligned with the requirements of an Accounting Professional role."
MER0003WC2,JOB_504230,0,"Lack of relevant skills and experience in Accounting, Finance, or SAP. Candidate's expertise is primarily in ADAS, Automotive Industry, and Software Development."
MER0003WC2,JOB_MER0003S4Y,1,"Candidate has a strong background in Research and Development, software development, and Active Safety Functionality, which aligns with the AI Security role at Mercedes-Benz Group China Ltd. The candidate's experience in system integration, validation, and leadership positions also make them suitable for this position."
MER0003WC2,JOB_MER0003S8I,0,"Candidate lacks IT security experience and focus, despite relevant skills in system integration and validation."
MER0003WC2,JOB_502282,0,"Candidate lacks relevant technical expertise in cybersecurity, particularly in Linux and Windows operating systems, web technologies, encryption, HTTP/REST networking, cloud environments, IT security concepts, terminology, tools, processes, threat intelligence, forensics, vulnerability management, and incident response. While the candidate has experience in system integration and validation, software development, and research, it does not translate to the specific requirements of this cybersecurity incident responder role."
MER0003WC2,JOB_503304,0,"Lack of cloud devops experience, cybersecurity expertise, and AWS knowledge. Although candidate has experience in system integration, software development, and ADAS systems, the job requires specific skills in cloud devops, cybersecurity, and AWS that are not explicitly mentioned in their CV."
MER0003WC2,JOB_MER00042QP,0,"Lack of direct business or IT experience, and the candidate's skills are more focused on automotive industry and R&D rather than general business informatics/data science."
MER0003WC2,JOB_502623,1,"Candidate has strong background in software development, research and development, and system integration and validation. Relevant skills include Python, C++, ROS, Autoware, Apollo, and DSpace Toolkit."
MER0003WC2,JOB_MER0003TJ8,0,"Lacks required domain expertise in Finance/Controlling, Data Science, and Business Intelligence. Despite experience in R&D and software development, the candidate's skills don't directly align with the job requirements."
MER0003WC2,JOB_MER00041K9,1,"Candidate has strong experience in ADAS systems, software development, and research, with skills relevant to the job. Also, the candidate's German language proficiency matches the requirement."
MER0003WC2,JOB_MER00042FN,0,"Lack of experience in automotive component release processes, and limited knowledge of Mercedes-Benz specific systems and tools."
MER0003WC2,JOB_MER00043CA,0,"Candidate lacks experience in electric vehicle charging systems and development, as well as expertise in machine learning and data science. While they have relevant experience in R&D and software development, it's not directly applicable to the job requirements."
MER0003WC2,JOB_MER0003X69,0,"ERROR: 500, message='Internal Server Error', url='http://ollama-service:11434/api/generate'"
MER0003WC2,JOB_MER0003YEB,1,"Candidate has extensive experience in automotive software development, particularly with ADAS systems and embedded software. Their background in system integration and validation aligns well with the job requirements."
MER0003WC2,JOB_MER00043JA,0,"Candidate lacks experience in cloud native microservices, Go programming language, and DevOps technologies."
MER0003WC2,JOB_504936,0,"Lack of relevant technical sales experience and industry expertise in automation drives, despite possessing strong engineering background and software development skills."
MER0003WC2,JOB_502034,0,"Lack of experience in emulation hardware support and automation tools, despite having strong background in system integration and validation."
MER0003WC2,JOB_490825,0,"Lacks experience in cybersecurity and secure design principles, despite having a background in software development and system integration."
MER0003WC2,JOB_501821,0,"Lack of expertise in AWS and Microsoft Azure, and IAM authentication"
MER0003WC2,JOB_504860,1,"Candidate has a strong background in software development, system integration, and automation, which aligns with the job requirements. Additionally, their experience in cloud platforms (AWS) and containerization (Kubernetes) matches the job description."
MER0003WC2,JOB_504744,0,"Lack of relevant skills for software engineering internship. While candidate has experience in ADAS systems and software development, the job requires knowledge of NX CAD application, data structures, object-oriented analysis, and design, which are not mentioned in the CV."
MER0003WC2,JOB_502524,0,"Candidate lacks relevant software development experience in CAD applications, with no mention of NX CAD in their CV."
MER0003WC2,JOB_496730,0,"Candidate lacks relevant experience in sales, distribution strategy, and CRM management. Despite having software development skills, they are not suitable for a Channel Partners Sales Director role."
MER0003WC2,JOB_500587,0,"Lack of relevant technical experience in Digital Industries and production at Siemens AG. While candidate has experience in ADAS systems, it's not directly applicable to this specific job."
MER0003WC2,JOB_501607,0,"Candidate lacks relevant technical experience in additive manufacturing and 3D printing, with no direct experience working on production lines or similar industrial settings."
MER0003WC2,JOB_502465,0,"Lack of relevant technical skills in manufacturing and automation, despite experience in R&D and software development."
MER0003WC2,JOB_502275,0,"Lack of direct experience in production Process Automation, IT and automation programming. Relevant skills are mostly automotive related."
MER0003WC2,JOB_494606,0,"Candidate lacks relevant technical experience in commodity management and strategic purchasing, as well as SAP expertise."
MER0003WC2,JOB_503452,0,"ERROR: 500, message='Internal Server Error', url='http://ollama-service:11434/api/generate'"
MER0003WC2,JOB_502506,1,"Candidate has strong background in system integration and validation, software development, and ADAS systems, which are relevant skills for a Solution Architect role. Additionally, their experience in leading cross-functional teams and project execution is also applicable to this position."
MER0003WC2,JOB_497543,0,"Lack of frontend development experience and expertise, despite the job title and React JS skills mentioned. The candidate's background in ADAS systems and software development is not directly relevant to this frontend development role."
MER0003WC2,JOB_503949,0,"Candidate lacks experience in industrial automation and converter development, despite having a background in ADAS systems and software development."
MER0003WC2,JOB_503256,0,"Lack of experience in EDA software, CAD tools, and semiconductor fabrication processes are mentioned, but no specific experience in this area is provided."
MER0003WC2,JOB_503973,1,"Candidate has extensive experience in software development, ADAS systems, and research, which aligns with the job requirements. Their skills in System Integration and Validation, ASPICE, and German Language Proficiency also match the job's demands."
MER0003WC2,JOB_503931,0,"Lack of relevant experience in manufacturing, process engineering, and equipment optimization. While the candidate has expertise in ADAS systems and software development, the job description emphasizes process engineering skills specific to the automotive industry."
MER0003WC2,JOB_504812,0,"Lack of relevant experience in manufacturing, subassembly fitting, and quality control. Candidate's skills are more aligned with research, development, and software engineering."
MER0003WC2,JOB_502111,1,"Candidate has experience in testing and validation, as well as software development, which aligns with the job requirements. Additionally, their expertise in automotive industry and ADAS systems could be valuable in a testing engineer role."
MER0003WC2,JOB_502112,0,"Candidate lacks relevant technical expertise in manufacturing, automation, and logistics, which is a critical aspect of the Industrial Engineer role at SIMEA SIBIU S.R.L."
MER0003WC2,JOB_502248,1,"Candidate has relevant experience in mechanical design, software development, and research, as well as transferable skills such as technical leadership, quality management, and problem-solving."
MER0003WC2,JOB_503650,0,"Candidate lacks relevant experience in procurement and SCM, with a strong focus on electronics and mechanical components. Their background is in ADAS systems and automotive industry experience."
MER0003WC2,JOB_501932,0,"No relevant experience in Material Planning, SCM, or Supply Chain Logistics. Lack of German language proficiency and SAP expertise."
MER0003WC2,JOB_503967,1,"Candidate has strong background in Research and Development, software development, and system integration, with experience in ADAS systems and algorithms. Their expertise in Linux, scripting languages (C++, Python), and automation tooling aligns with the job requirements."
MER0003WC2,JOB_503968,0,"Lacks strong expertise in HPC architectures, cloud environments, and Linux, with only Linux proficiency mentioned."
MER0003WC2,JOB_503958,0,"ERROR: 500, message='Internal Server Error', url='http://ollama-service:11434/api/generate'"
MER0003WC2,JOB_502388,0,"No relevant experience in IT/OT, Digital Twin, Artificial Intelligence, or cybersecurity, despite having a background in software development and ADAS systems."
MER0003WC2,JOB_502098,0,"Lack of relevant experience in semiconductor manufacturing and simulation methodologies, despite strong background in software development and system integration."
MER0003WC2,JOB_502757,0,"Lack of experience in software testing and validation, as well as NX CAM product testing, which are key responsibilities of the Student Intern in CAM 1 role. Candidate's skills and experience are more aligned with ADAS systems and software development."
MER0003WC2,JOB_502745,0,"Lack of relevant experience in NX CAM software development and testing. The candidate's expertise is mainly in ADAS systems and algorithms, which is not directly applicable to this role."
MER0003WC2,JOB_499795,0,"Candidate lacks experience in CAD software development and NX, despite having a strong background in ADAS systems and algorithms."
MER0003WC2,JOB_499798,0,"The candidate lacks relevant experience in CAD software, specifically NX CAD product development, which is a crucial requirement for this role."
MER0003WC2,JOB_504244,0,"Candidate lacks relevant experience in business development, strategy, and market intelligence. Their background is more suited for technical roles in the automotive industry."
MER0003WC2,JOB_503458,0,"Lacks critical skills for 3D-IC Solutions Sales Japan, e.g. 4+ years of experience in advanced IC design and familiarity with Siemens Innovator3D and Calibre DRC LVS."
MER0003WC2,JOB_501797,1,"Candidate has relevant experience in software development, system integration, and AI/ML, which aligns with the job requirements."
MER0003WC2,JOB_502357,0,"Candidate lacks technical expertise in areas like digitalization, motion control, and AI tools required for the job."
MER0003WC2,JOB_491710,0,"Lack of experience in low code platforms and manufacturing domain, despite relevant skills in software development and ADAS systems."
MER0003WC2,JOB_MER0003ZNA,1,"Candidate has experience in software development and system integration, which is relevant to the Full Stack Backend Developer role. Additionally, their background in automotive industry and ADAS systems aligns with Mercedes-Benz's research focus."
MER0003WC2,JOB_MER00042ZK,0,"Lack of experience in digital purchasing, supply chain management, and research and development is not mentioned in the CV, despite being required for the job."
MER0003WC2,JOB_MER00043MV,0,"ERROR: 500, message='Internal Server Error', url='http://ollama-service:11434/api/generate'"
MER0003WC2,JOB_MER00041GW,1,"Candidate has experience in ADAS systems, software development, and system integration, which aligns with the job requirements. Additionally, they have a strong background in Research and Development (R&D) and automotive industry experience."
MER0003WC2,JOB_MER00041VD,0,"Lack of thermal management expertise and experience in vehicle electrical systems, despite having a background in automotive engineering and ADAS systems."
MER0003WC2,JOB_MER00043O2,1,"Candidate has extensive experience in ADAS systems, software development, and system integration, which aligns with the job requirements. Their proficiency in ROS, Autoware, Apollo, DSpace Toolkit, and ASPICE System Requirements also suggests a strong foundation for this role."
494743,JOB_MER00043I2,0,"Candidate lacks expertise in automotive technology, and the job requires a focus on automated driving and assistance systems."
494743,JOB_MER00041FN,0,"Although candidate has management consulting experience, the job description requires expertise in automotive engineering and NX design tools, which are not directly mentioned in her CV. No clear evidence of relevant experience is provided."
494743,JOB_MER0003THB,0,"Candidate lacks specific AI/ML experience and skills required for the role, despite having a strong technical foundation."
494743,JOB_MER00040G3,0,"Although Maria Rodriguez Gomez has a strong technical background, her experience is mostly in management consulting and digital strategy rather than automotive engineering or diagnostics. Lack of specific experience in aftersales diagnostics and Mercedes-Benz systems makes her unsuitable for this role."
494743,JOB_MER000440T,0,"Lack of experience in autonomous driving and backend product design & development, despite having skills relevant to the job. No specific mention of AI/ML technologies or cloud platforms."
494743,JOB_MER0003WC2,0,"While Maria has a strong background in management consulting and digital strategy, there is no direct experience with ADAS (Advanced Driver Assistance Systems) or active safety functions, which are critical for this role. Her expertise in project management, quantitative analysis, and leadership skills are not directly applicable to this position."
494743,JOB_494743,1,"Candidate has relevant experience in management consulting, digital strategy, and project management. Their education and certifications align with the job requirements."
494743,JOB_505890,1,"Candidate has a strong background in management consulting, digital strategy, and AI, which aligns with the requirements of the Senior Consultant role."
494743,JOB_504994,1,"Candidate has strong background in digital strategy, project management, and quantitative analysis, which aligns with the requirements of the Senior Consultant in Agentic & Artificial Intelligence role. Additionally, their education and certifications in computer science and data engineering make them a suitable candidate for this position."
494743,JOB_MER00042W1,0,Lack of relevant experience in automotive R&D and design. The candidate's skills are more aligned with management consulting and digital strategy.
494743,JOB_MER00040PN,0,
494743,JOB_MER00043WJ,0,"ERROR: 500, message='Internal Server Error', url='http://ollama-service:11434/api/generate'"
494743,JOB_MER00043NP,0,Lack of relevant technical experience in assembly production and mechanical engineering. Digital strategy and management consulting skills are not applicable to this role.
494743,JOB_MER00043AJ,0,"Lack of relevant experience in exhaust gas turbocharging and Otto engine development, with no direct connection to the job description."
494743,JOB_MER0003N2B,0,"Lack of relevant work experience in metal casting, die casting, or similar fields. While the candidate has experience in digital strategy and management consulting, their skills do not align with the job requirements."
494743,JOB_MER00043EC,0,"The candidate lacks relevant work experience and skills in die casting, chill casting, and metal machining, which are essential for the role of a foundry mechanic."
494743,JOB_MER00043CU,0,"Lack of technical expertise in vehicle mechatronics and electrical systems, with a background in management consulting and digital strategy. Relevant skills are limited to project management, quantitative analysis, and communication."
494743,JOB_MER0003PNG,0,"Lack of relevant technical expertise in mechatronics and automotive engineering, with no experience or education in vehicle technologies, electric drives, or related fields."
494743,JOB_MER00042Z0,0,"Lack of technical expertise in vehicle mechatronics and high-voltage technology, with no experience or education related to the field."
494743,JOB_MER0003NBY,0,Lack of relevant technical experience and skills for industrial mechanic role; Master's degree in Business Administration is not directly related to mechanical engineering or manufacturing.
494743,JOB_MER00043R5,0,"Lack of technical experience in vehicle maintenance and body construction, no relevant certifications or education in automotive field."
494743,JOB_MER00043R1,0,"Candidate lacks technical expertise in mechatronics and vehicle technologies, with only a Master's Degree in Business Administration and no relevant experience or certifications."
494743,JOB_MER0003NUV,0,"Lack of relevant technical experience in vehicle maintenance and body construction, despite having a Master's degree in Business Administration and PhD in Management."
494743,JOB_MER00043QA,0,"Lack of relevant experience in automotive production and non-destructive testing, despite having a Master's Degree in Business Administration and PhD in Management."
494743,JOB_MER0003TE5,0,"Candidate lacks experience in automotive industry and specific knowledge of Mercedes-Benz systems, despite having a strong background in digital strategy, management consulting, and project management."
494743,JOB_MER0003T8G,0,"Lack of relevant experience in equipment management, production operations, or maintenance. While the candidate has experience in management consulting and project management, their skills do not directly align with the requirements of this job."
494743,JOB_MER0003UJ0,0,"ERROR: 500, message='Internal Server Error', url='http://ollama-service:11434/api/generate'"
494743,JOB_MER000418L,0,"Lack of direct experience in supply chain management, manufacturing, or automotive industry, and limited knowledge of Microsoft Power BI applications."
494743,JOB_MER000404I,0,No relevant technical experience for backend developer role. The candidate's skills are more focused on digital strategy and management consulting.
494743,JOB_MER000404E,0,"The candidate lacks relevant technical expertise in C#, .NET, and ASP.NET, with no experience in designing, developing, or implementing projects using these technologies."
494743,JOB_MER0003ZP6,0,"Lack of experience in CAD customization, specifically Siemens NX, and automation in automotive design. The candidate's skills and education are not directly relevant to the job requirements."
494743,JOB_MER000435L,0,"Lack of experience in AI/ML platforms, DevOps, and platform engineering. No direct experience with Mercedes-Benz or similar companies."
494743,JOB_MER0003Z0J,0,"Although the candidate has a Master's degree in Business Administration and experience in digital strategy, management consulting, and project management, their background is not directly related to IT/Telecommunications or automotive engineering, which are key areas of focus for this role."
494743,JOB_MER00040VT,0,"Candidate lacks hands-on experience in Azure architecture, specifically in PaaS, container services, and Kubernetes. Although they have expertise in other areas relevant to the job, such as management consulting and digital strategy, it is not directly applicable to this role."
494743,JOB_MER0003Y4X,1,"Candidate has strong technical foundation, cloud expertise, and leadership experience, making them a suitable fit for the Senior Tech Lead role."
494743,JOB_MER0003SBL,0,"Although candidate has strong technical foundation, they lack hands-on experience in backend development using Java and Spring Boot specifically for the Connected Car Engineer role. Required skills emphasize expertise in Angular, which the candidate does not mention."
494743,JOB_MER0003PMN,0,"Lack of cloud experience and hands-on expertise with specific tools like Terraform, Kubernetes, Databricks, Kafka, and Apache Flink. While the candidate has relevant technical skills, they don't match the specific requirements of the SRE - Observability Expert role."
494743,JOB_MER00043UE,0,"Lack of relevant technical skills, especially in Java and microservices architecture. The candidate's experience is primarily in management consulting and digital strategy."
494743,JOB_505156,0,"Lack of direct accounting experience and SAP system knowledge, despite having a finance background and relevant certifications."
494743,JOB_504229,0,"Candidate's skills and experience are not aligned with the Accounting Professional role at Siemens Advanta. The candidate's expertise in digital strategy, management consulting, and project management is more relevant to other roles."
494743,JOB_504230,0,"ERROR: 500, message='Internal Server Error', url='http://ollama-service:11434/api/generate'"
494743,JOB_MER0003S4Y,0,"Lack of specific AI security experience and expertise, despite relevant education and certifications."
494743,JOB_MER0003S8I,0,"Although the candidate has a strong background in management consulting and digital strategy, their experience is not directly related to information security. The job requires specific expertise in IT security risk management, compliance, and governance, which is not evident in Maria's CV."
494743,JOB_502282,0,"Lack of relevant experience in incident response and cybersecurity, despite having a management consulting background."
494743,JOB_503304,0,"While the candidate has a strong technical foundation, their experience in Cloud DevOps Engineer is not directly related to Cybersecurity, and they lack specific knowledge and skills mentioned in the job description."
494743,JOB_MER00042QP,1,"Candidate has a strong technical foundation, digital strategy expertise, and experience in management consulting. The skills listed match those required by the job description."
494743,JOB_502623,0,"Candidate lacks experience in AI native products and generative intelligence, despite having skills relevant to software development and project management."
494743,JOB_MER0003TJ8,1,"Candidate has a strong background in data analysis and modeling, with experience in digital transformation and business intelligence. While not directly related to finance/controlling, their skills in statistical analysis, machine learning, and data visualization can be applied to the role."
494743,JOB_MER00041K9,0,"While the candidate has a strong technical foundation and experience in digital strategy, project management, and quantitative analysis, there is no direct experience with data engineering, azure databricks, or agentic ai. The job requires specific skills in these areas."
494743,JOB_MER00042FN,0,"Lack of experience in automotive industry, software release process, and Mercedes-Benz specific knowledge."
494743,JOB_MER00043CA,0,"Lack of technical experience in electrical engineering or a related field, and limited experience with charging systems."
494743,JOB_MER0003X69,0,"Lack of relevant experience in electric drive unit & drivetrain development, and no clear connection to education system design."
494743,JOB_MER0003YEB,0,"ERROR: 500, message='Internal Server Error', url='http://ollama-service:11434/api/generate'"
494743,JOB_MER00043JA,0,"Lack of relevant technical experience in cloud native microservices and programming languages such as Golang, Java, Kotlin, Python. Relevant skills are mainly in management consulting, project management, digital strategy, and quantitative analysis."
494743,JOB_504936,0,"While the candidate has a strong background in management consulting and digital strategy, their experience in automation, infrastructure, mobility, food, beverage, energy, lifescience, and corporate functions is not directly relevant to the Architecture and Portfolio Sales Specialist role for Zone Americas - Digital Industries at Siemens Industry, Inc."
494743,JOB_502034,0,"Lack of direct experience with emulation hardware support, although candidate has experience in digital strategy and project management. While skills like quantitative analysis and leadership could be transferable, the specific requirements for this role make it unlikely that Maria Rodriguez Gomez would be a strong fit."
494743,JOB_490825,1,"Candidate has relevant experience in management consulting, project management, and digital strategy, which aligns with the requirements of a Product & Solution Security Expert. Her educational background in business administration and management also suggests she can understand complex security topics."
494743,JOB_501821,0,"Lack of relevant technical experience. No experience in designing, developing, testing, and deploying product backlog items using C/Java/Spring/Python/database systems."
494743,JOB_504860,0,"Although Maria has a strong technical foundation and experience in digital transformation, her background is in management consulting and business administration, which does not directly align with the requirements of a Senior Software Engineer-Platform Engineering role at Siemens Industry Software Inc."
494743,JOB_504744,0,"Lack of direct experience with NX CAD and PLM software, as well as Python programming skills."
494743,JOB_502524,1,"Candidate has relevant skills and experience in software development, digital transformation, and project management, making them a suitable candidate for the Student Intern-LAB AI role."
494743,JOB_496730,0,"Lack of experience in channel sales and partner management. While the candidate has a strong background in management consulting and digital strategy, their skills don't directly align with the requirements of Channel Partners Sales Director."
494743,JOB_500587,0,"Candidate lacks experience in production and electronics, despite having a management consulting background. No relevant certifications or skills mentioned for the specific role of Holiday assistant FMD in Production."
494743,JOB_501607,1,"Candidate has a strong background in management consulting, digital strategy, and project management, which aligns with the requirements of the Apprenti additive fabrication f/h role. Additionally, their education and certifications in business administration and management support their potential for success in this position."
494743,JOB_502465,0,"Lack of direct experience in production process automation and manufacturing, although relevant skills like digital strategy, management consulting, and project management are present."
494743,JOB_502275,1,"Candidate has relevant experience in automation and project management, which aligns with the apprenticeship requirements. Their educational background also matches the job's prerequisites."
494743,JOB_494606,1,"Candidate has a strong background in management consulting, digital strategy, and project management, which aligns with the requirements of commodity management and strategic purchasing. Additionally, their education and certifications suggest a solid foundation in business administration and operations."
494743,JOB_503452,0,"Lack of relevant technical skills, specifically C++ and software engineering experience. The candidate's education and work experience are in management consulting and digital strategy, which is not directly related to the job requirements."
494743,JOB_502506,1,"Candidate has strong technical background, management consulting experience, and relevant certifications (CMC, Digital Transformation Specialist) for a Solution Architect role. Their education in Business Administration and PhD in Management aligns with the job requirements."
494743,JOB_497543,0,"ERROR: 500, message='Internal Server Error', url='http://ollama-service:11434/api/generate'"
494743,JOB_503949,0,"Lack of direct experience in industrial project management, automation, and German language, despite relevant skills in digital strategy, project management, and leadership."
494743,JOB_503256,1,"Candidate has a strong technical foundation, with experience in digital transformation and management consulting, which aligns with the job requirements."
494743,JOB_503973,1,"Candidate has a strong technical foundation, digital strategy experience and a PhD in Management, making them suitable for a Senior Member Technical Staff role in Digital Industries at Siemens EDA."
494743,JOB_503931,1,"Candidate has a Master's degree in Business Administration and a PhD in Management, indicating strong technical foundation. Experience in digital transformation assessments, project management, and leadership make them a suitable fit for the Process Engineer role."
494743,JOB_504812,0,"Candidate lacks technical expertise in manufacturing, assembly, and quality control, which are critical requirements for the Subassembly Fitter role."
494743,JOB_502111,0,"Lack of relevant technical skills for testing engineer position, specifically expertise in automation technology, power electronics, drive technology, and sensors."
494743,JOB_502112,1,"The candidate's skills in digital strategy, management consulting, and project management align with the job requirements. Their experience in automation technology and manufacturing also makes them a suitable fit for this role."
494743,JOB_502248,0,"Candidate lacks experience in motion control, automation technology, and intra logistics, which are critical domains for the Senior Development Engineer role at Siemens Advanta."
494743,JOB_503650,0,"Lack of direct experience in commodity buying, electronics, and mechanical components procurement. Relevant skills are present but not directly applicable to the role."
494743,JOB_501932,1,"Candidate has relevant experience in material planning, digital strategy, and project management. The skills mentioned in the CV match those required by the job description."
494743,JOB_503967,0,"Lack of HPC simulation experience and expertise in Simcenter HPC, despite relevant education and skills."
494743,JOB_503968,0,"Lack of specific experience in HPC simulation environments, cloud-based HPC, and containerization required for the role."
494743,JOB_503958,1,"Candidate has relevant experience in Project Management, Digital Transformation, and PLM software (Teamcenter) with certifications like CMC and Digital Transformation Specialist."
494743,JOB_502388,0,"ERROR: 500, message='Internal Server Error', url='http://ollama-service:11434/api/generate'"
494743,JOB_502098,0,"Candidate lacks direct experience in semiconductor manufacturing and simulation methodologies, despite having a strong background in management consulting and digital strategy."
494743,JOB_502757,1,"Candidate has a Master's degree in Business Administration and PhD in Management, relevant to project management and digital strategy. Also, experience as a Digital Strategy Consultant and Project Manager in IBM Consulting and Deloitte aligns with the requirements of testing NX CAM product."
494743,JOB_502745,0,"Candidate lacks experience with CAM software and programming skills, despite having a relevant degree in Management."
494743,JOB_499795,0,"Although Maria has a strong technical background, her experience is mostly in management consulting and digital strategy, which may not directly align with the requirements of a software engineer intern role. Her education and certifications do not seem to be specifically related to computer science or engineering."
494743,JOB_499798,1,"Candidate has experience in digital transformation and software development, aligning with the job requirements for a Software Engineer Intern position."
494743,JOB_504244,0,"Lack of experience in digital transformation and social media analytics, despite being a management consultant with some digital strategy experience."
494743,JOB_503458,0,"Lack of expertise in IC design and package planning, despite having experience in digital strategy and management consulting. No relevant experience in sales or technical design wins."
494743,JOB_501797,0,"Lack of experience in EDA simulation and circuit verification, despite having a strong background in AI/ML and software development."
494743,JOB_502357,0,"Although the candidate has a strong educational background in business and management, their work experience is not directly related to learning and competence management in a factory environment. The job requires specific skills such as software proficiency for creating learning platforms and AI tools like Copilot or ChatGPT, which are not explicitly mentioned in the CV."
494743,JOB_491710,0,"Although the candidate has a strong background in management consulting and digital strategy, there is no direct experience with low-code platforms (Mendix), AI, or manufacturing industries. The required skills for this job seem too specialized for a working student profile."
494743,JOB_MER0003ZNA,0,"Lack of relevant technical skills, specifically Kotlin expertise and experience with kong gateway, which are critical for the Full Stack Backend Developer role."
494743,JOB_MER00042ZK,0,"Candidate lacks direct experience in procurement and digital transformation, although they have a strong background in management consulting and digital strategy. The job requires expertise in large language models, enterprise context, and procurement, which are not explicitly mentioned in the CV."
494743,JOB_MER00043MV,0,"ERROR: 500, message='Internal Server Error', url='http://ollama-service:11434/api/generate'"
494743,JOB_MER00041GW,1,"Candidate has a strong background in digital strategy, management consulting, and project management, which can be applied to the role of Drive Systems Cyber Security Engineer. Additionally, their experience in conducting threat analysis and risk assessment, as well as their familiarity with automotive system architectures security lifecycle, makes them a suitable candidate for this position."
494743,JOB_MER00041VD,0,"While Maria has a strong background in digital strategy and management consulting, the job requires expertise in thermal management functions, which is not explicitly mentioned in her CV. Additionally, her experience in automotive industry is limited to an internship, whereas the job requires significant experience in vehicle thermal management."
494743,JOB_MER00043O2,0,"Lack of relevant technical experience in automotive engineering, powertrain systems, and control strategy. No mention of vehicle interfaces, telematics, or drivetrain expertise."
505890,JOB_MER00043I2,0,"The candidate's skills and experience are not directly related to the job requirements. They have expertise in AI, data science, and Python, but the job description focuses on automated driving and driving assistance systems, which is a specific domain that may not be of primary interest to Maria Rodriguez."
505890,JOB_MER00041FN,1,"Candidate has a strong background in data science, machine learning, and cloud platform expertise (Azure), which aligns with the job requirements. The experience in designing and deploying GenAI applications also matches the job description."
505890,JOB_MER0003THB,0,"While the candidate has experience in data science, machine learning, and AI development, their background is more focused on Agentic & Artificial Intelligence (f/m/d), which may not directly align with the requirements of this role. Additionally, there is no clear mention of experience with Mercedes-Benz or China-specific regulations."
505890,JOB_MER00040G3,0,"Candidate lacks automotive industry experience and expertise, despite having a PhD in Computer Science."
505890,JOB_MER000440T,0,"Lack of experience in autonomous driving and backend product design, despite relevant skills in AI and cloud platforms."
505890,JOB_MER0003WC2,0,"ERROR: 500, message='Internal Server Error', url='http://ollama-service:11434/api/generate'"
505890,JOB_494743,0,"Lacks required experience in management consulting, despite having a Ph.D. in Computer Science and relevant skills."
