cv_id,job_id,relevance,reason
MER000440T,JOB_MER0003Z0J,1,"Candidate has strong experience in backend development, AI/ML technologies, and cloud platforms. They also have expertise in autonomous driving systems, which aligns with the job requirements."
MER000440T,JOB_MER00040VT,1,"Candidate has strong background in Azure and cloud native technologies, which aligns with the job requirements. Additionally, experience in designing and developing secure cloud architecture patterns makes them a suitable candidate for the IJR - Senior Cloud Architect role."
MER000440T,JOB_MER0003Y4X,1,"Candidate has strong expertise in cloud development, including Azure and Kubernetes. Relevant experience as AD Backend Product Owner aligns with Senior Tech Lead responsibilities."
MER000440T,JOB_MER0003SBL,0,"Although the candidate has experience with backend development using Java and Spring Boot, their focus on autonomous driving systems in their summary does not align with the requirements of this job, which emphasizes connected car applications."
MER000440T,JOB_MER0003PMN,1,"Candidate has hands-on experience with cloud development and operations, data pipeline orchestration, and stream processing systems, making them a strong candidate for the SRE - Observability Expert role."
MER000440T,JOB_MER00043UE,1,"Candidate has relevant skills for full stack Java microservices development, including expertise in Spring Boot and Kubernetes."
MER000440T,JOB_505156,0,"The candidate's skills and experience do not align with the requirements of the Accounting and Value Flow Team Lead position. The candidate has no relevant experience in finance, accounting, or leadership roles."
MER000440T,JOB_504229,0,ERROR: Server disconnected
MER000440T,JOB_504230,0,"Lack of finance, accounting, and audit experience. No relevant skills mentioned in the CV for an Accounting team lead role."
MER000440T,JOB_MER0003S4Y,0,"While candidate has experience in AI and cybersecurity, job description emphasizes security architecture, design, and implementation, which is not directly related to their current role as AD Backend Product Owner."
MER000440T,JOB_MER0003S8I,0,ERROR: Server disconnected
MER000440T,JOB_502282,0,"Lack of relevant skills and experience in cybersecurity, despite expertise in AI/ML technologies, which is not directly applicable to this role."
MER000440T,JOB_503304,0,"Lack of relevant cloud devops experience, insufficient cybersecurity expertise"
MER000440T,JOB_MER00042QP,0,ERROR: Server disconnected
MER000440T,JOB_502623,0,"Lack of experience in AI/ML technologies and deep systems work, despite strong background in autonomous driving and backend development"
MER000440T,JOB_MER0003TJ8,0,"Candidate lacks experience in finance and data governance, and is a Backend Product Owner with expertise in autonomous driving instead of Business Intelligence."
MER000440T,JOB_MER00041K9,1,"Candidate has relevant skills in AI, Backend Development, and Cloud Technologies, as well as experience in autonomous driving and data engineering. Their background in Computer Science and Electrical Engineering also aligns with the job requirements."
MER000440T,JOB_MER00042FN,0,ERROR: Server disconnected
MER0003WC2,JOB_MER00043I2,1,"Candidate has relevant experience in ADAS systems and algorithms, as well as software development and system integration. They also have a strong background in Research and Development (R&D) and automotive industry experience."
MER0003WC2,JOB_MER00041FN,1,"Candidate has relevant skills and experience in ADAS systems, system integration, and validation. Their background in Research and Development and software development aligns with the job requirements."
MER0003WC2,JOB_MER0003THB,0,ERROR: Server disconnected
MER0003WC2,JOB_MER00040G3,1,"Candidate has relevant experience in ADAS systems, software development, and system integration, which aligns with the job requirements. Additionally, their proficiency in German language and knowledge of Mercedes-Benz systems are assets for this role."
MER0003WC2,JOB_MER000440T,1,"Candidate has extensive experience in ADAS systems and software development, as well as a strong background in R&D. Their skills align with the job requirements for developing core backend services for an autonomous driving system."
MER0003WC2,JOB_MER0003WC2,1,"Candidate has relevant work experience as an Active Safety Customer Function Owner at Mercedes-Benz Group China Ltd. and proficiency in ADAS systems, software development, and system integration."
MER0003WC2,JOB_494743,0,"ERROR: Cannot connect to host ollama-service:11434 ssl:default [Connect call failed ('10.106.136.8', 11434)]"
MER0003WC2,JOB_505890,1,"Candidate has extensive experience in ADAS systems and software development, which aligns with the job requirements. Additionally, their proficiency in ROS, Autoware, Apollo, and DSpace Toolkit demonstrates a strong technical background."
MER0003WC2,JOB_504994,0,ERROR: [Errno 104] Connection reset by peer
MER0003WC2,JOB_MER00042W1,0,"Lacks experience in exterior attachments and MHA/Radome development, despite having software engineering background."
MER0003WC2,JOB_MER00040PN,0,"Candidate lacks legal expertise and experience, making it unlikely they can fulfill the requirements of a labor law trainee position."
MER0003WC2,JOB_MER00043WJ,0,"Candidate lacks direct experience in assembly and manufacturing, despite relevant background in R&D and software development."
MER0003WC2,JOB_MER00043NP,1," candidate has relevant experience in system integration and validation, software development, ADAS systems and algorithms, and project execution and management, making them suitable for an Assembly Intern position."
MER0003WC2,JOB_MER00043AJ,0,"Lacks direct experience with turbocharging and exhaust gas systems, and the job requires significant mechanical engineering expertise"
MER0003WC2,JOB_MER0003N2B,0,ERROR: Server disconnected
MER0003WC2,JOB_MER00043EC,0,"Lack of relevant experience in die casting and chill casting, as well as lack of expertise in metal basics and machining metal workpieces. Candidate's background is in Active Safety Customer Function Owner with experience in R&D and software development."
MER0003WC2,JOB_MER00043CU,0,ERROR: Server disconnected
MER0003WC2,JOB_MER0003PNG,0,ERROR: Server disconnected
MER0003WC2,JOB_MER00042Z0,0,ERROR: [Errno 104] Connection reset by peer
MER0003WC2,JOB_MER0003NBY,0,"No relevant experience in mechanical engineering, industrial mechanics, or production systems. Candidate's background is in ADAS and software development."
MER0003WC2,JOB_MER00043R5,0,"The candidate lacks experience in body maintenance technology and vehicle construction, which is a critical requirement for this job. Their background is in ADAS systems and software development, making them unsuitable for this role."
MER0003WC2,JOB_MER00043R1,0,"Lack of automotive engineering experience and mechatronics expertise, despite relevant software development skills."
MER0003WC2,JOB_MER0003NUV,0,"The candidate lacks experience in body and vehicle construction, which is a crucial aspect of the job. While they have experience in ADAS systems and software development, it's not directly relevant to the role."
MER0003WC2,JOB_MER00043QA,0,"Candidate lacks experience in body shop operations and door adjustment, which is a critical aspect of the job. Their background in active safety and software development is not directly relevant to this role."
MER0003WC2,JOB_MER0003TE5,1,"Candidate has relevant experience in ADAS development and system integration, and has worked with Mercedes-Benz. Their background in software engineering and research assistant roles also aligns with the job requirements."
MER0003WC2,JOB_MER0003T8G,0,"The candidate's skills and experience are more aligned with software development, research, and ADAS systems rather than equipment management in a manufacturing environment."
MER0003WC2,JOB_MER0003UJ0,0,"Lack of relevant work experience in body shop rework technician role. No mention of paintless dent repair, power tools, or hand tool usage in the candidate's CV."
MER0003WC2,JOB_MER000418L,1,"Candidate has relevant experience in project execution, management, and software development, as well as proficiency in tools like ROS, Autoware, and DSpace Toolkit, which aligns with the job requirements."
MER0003WC2,JOB_MER000404I,1,"Candidate has experience in software development, system integration and validation, and automotive industry, which are relevant skills for the Backend Developer role."
MER0003WC2,JOB_MER000404E,0,"Lacks relevant technical skills, particularly .NET and C# expertise, which are not mentioned in the candidate's CV."
MER0003WC2,JOB_MER0003ZP6,1,"Candidate has required technical knowledge and experience in CAD customization using .NET/C#, VB, and Siemens NX."
MER0003WC2,JOB_MER000435L,0,"Lacks experience in AI/ML platforms, DevIn, or autonomous coding agent development, which are key requirements for the Global Cognition CoE - Product Manager role."
MER0003WC2,JOB_MER0003Z0J,0,"Lack of experience in Certification & Homologation, and no direct relation to Automotive Industry Experience, System Integration and Validation"
MER0003WC2,JOB_MER00040VT,1,"Candidate has experience in software development, system integration, and ADAS systems, which aligns with the job requirements. Additionally, their background in Research and Development (R&D) and automotive industry experience is also relevant to the role."
MER0003WC2,JOB_MER0003Y4X,1,"Candidate has extensive experience in software development, system integration and validation, and ADAS systems, making them a strong fit for the Senior Tech Lead role at Mercedes-Benz R&D India Private Limited."
MER0003WC2,JOB_MER0003SBL,1,"Candidate has strong expertise in Java and Spring Boot, which are relevant skills for the backend developer position. Additionally, their experience with ROS, Autoware, and DSpace Toolkit shows familiarity with automotive industry technologies."
MER0003WC2,JOB_MER0003PMN,0,ERROR: Server disconnected
MER0003WC2,JOB_MER00043UE,0,ERROR: Server disconnected
MER0003WC2,JOB_505156,0,ERROR: Server disconnected
MER0003WC2,JOB_504229,0,ERROR: Server disconnected
MER0003WC2,JOB_504230,0,ERROR: Server disconnected
MER0003WC2,JOB_MER0003S4Y,0,ERROR: Server disconnected
MER0003WC2,JOB_MER0003S8I,0,"ERROR: Cannot connect to host ollama-service:11434 ssl:default [Connect call failed ('10.106.136.8', 11434)]"
MER0003WC2,JOB_502282,0,"Candidate lacks relevant technical expertise in cybersecurity and cloud environments, which are key areas required for the Senior Cybersecurity Incident Responder role."
MER0003WC2,JOB_503304,0,"Lack of relevant experience in Cloud DevOps and Cybersecurity, with no AWS certification or experience with cybersecurity tools."
MER0003WC2,JOB_MER00042QP,0,"ERROR: Cannot connect to host ollama-service:11434 ssl:default [Connect call failed ('10.106.136.8', 11434)]"
MER0003WC2,JOB_502623,0,"ERROR: Cannot connect to host ollama-service:11434 ssl:default [Connect call failed ('10.106.136.8', 11434)]"
MER0003WC2,JOB_MER0003TJ8,0,"ERROR: Cannot connect to host ollama-service:11434 ssl:default [Connect call failed ('10.106.136.8', 11434)]"
MER0003WC2,JOB_MER00041K9,1,"Candidate has strong background in ADAS systems and software development, which aligns with the job requirements. They also possess relevant skills such as system integration, validation, and project management."
MER0003WC2,JOB_MER00042FN,1,"Candidate has relevant skills in software development, ADAS systems, and automotive industry experience. Also, they have a Master's degree in Vehicle Engineering and work experience as Active Safety Customer Function Owner at Mercedes-Benz Group China Ltd."
494743,JOB_MER00043I2,0,"Candidate lacks relevant technical expertise in automation, infrastructure, mobility, and related fields required for the job."
494743,JOB_MER00041FN,0,"ERROR: Cannot connect to host ollama-service:11434 ssl:default [Connect call failed ('10.106.136.8', 11434)]"
494743,JOB_MER0003THB,0,"ERROR: Cannot connect to host ollama-service:11434 ssl:default [Connect call failed ('10.106.136.8', 11434)]"
494743,JOB_MER00040G3,0,"ERROR: Cannot connect to host ollama-service:11434 ssl:default [Connect call failed ('10.106.136.8', 11434)]"
494743,JOB_MER000440T,0,"ERROR: Cannot connect to host ollama-service:11434 ssl:default [Connect call failed ('10.106.136.8', 11434)]"
494743,JOB_MER0003WC2,0,"While Maria has experience in digital strategy and project management, her background is not directly related to active safety systems or automotive engineering. No relevant skills or certifications mentioned."
494743,JOB_494743,1,"Candidate has relevant experience in management consulting, digital strategy, and project management. The job requires similar skills and expertise."
494743,JOB_505890,1,"Candidate has relevant work experience in digital strategy, management consulting, and project management, with expertise in AI and data science. Education and certifications also align with the job requirements."
494743,JOB_504994,1,"Candidate has a strong technical foundation in management consulting, digital strategy, and quantitative analysis. Their experience in project management, collaboration, leadership, and entrepreneurial mindset aligns with the requirements of the Senior Consultant role in Agentic & Artificial Intelligence."
494743,JOB_MER00042W1,0,"Candidate lacks experience in automotive R&D, digital transformation, and product development, despite having a background in management consulting."
494743,JOB_MER00040PN,0,"Lack of relevant work experience in labor and social law. While the candidate has experience in management consulting, project management, and digital strategy, their skills do not directly align with the requirements of the Labor and Social Law department at Mercedes-Benz Group AG."
494743,JOB_MER00043WJ,0,"Job requires hands-on assembly and repair of vans, whereas candidate's skills are focused on management consulting, digital strategy, and project management."
494743,JOB_MER00043NP,0,
494743,JOB_MER00043AJ,0,"Candidate lacks relevant experience in exhaust gas turbocharging, engine development, and vehicle technology."
494743,JOB_MER0003N2B,0,"Lack of relevant experience in metal casting, die casting, or a related field. The candidate's skills and education are more aligned with management consulting and digital strategy."
494743,JOB_MER00043EC,0,"Lack of technical expertise in die casting and chill casting, as well as no experience in metalworking or manufacturing, makes the candidate unsuitable for a training role in foundry mechanics."
494743,JOB_MER00043CU,0,No direct relation between management consulting skills and vehicle mechatronics technician role. Lack of relevant technical experience in automotive industry.
494743,JOB_MER0003PNG,0,"No relevant technical background or experience in vehicle mechatronics, electric vehicles, or alternative drive technologies found. The candidate's skills and experience are not directly applicable to the job requirements."
494743,JOB_MER00042Z0,0,"Lack of technical background in vehicle mechatronics and electrical systems, despite having a Master's degree in Business Administration."
494743,JOB_MER0003NBY,0,"Lack of technical expertise in mechanical engineering and manufacturing systems. While the candidate has experience in digital strategy, management consulting, and project management, it is unclear how these skills directly apply to industrial mechanics."
494743,JOB_MER00043R5,0,"Lack of relevant technical experience in vehicle maintenance and body construction, and no certification in automotive repair or technology."
494743,JOB_MER00043R1,0,"Lack of technical expertise in vehicle mechatronics and electric vehicles. While the candidate has a strong background in digital strategy, management consulting, and project management, their skills do not align with the requirements of this training program."
494743,JOB_MER0003NUV,0,"Candidate lacks experience in vehicle maintenance and body repair, as well as any connection to the automotive industry. Their skills are more focused on management consulting, digital strategy, and project management."
494743,JOB_MER00043QA,0,"Candidate lacks relevant experience in automotive production, welding technology, and non-destructive structural testing."
494743,JOB_MER0003TE5,0,"Lack of experience in automotive industry and embedded SW development, although the candidate has skills relevant to virtual integration"
494743,JOB_MER0003T8G,1,"Candidate has experience in management consulting, project management, and digital strategy, which could be transferable to equipment management. Their technical education and machine operator experience also align with the job requirements."
494743,JOB_MER0003UJ0,0,"Lack of relevant technical experience in paintless dent repair and automotive body rework. The candidate's skills are mostly related to management consulting, digital strategy, and project management."
494743,JOB_MER000418L,0,"Lack of relevant experience in capacity management and manufacturing, despite skills mentioned on the CV."
494743,JOB_MER000404I,0,"Lack of experience in backend development, digital transformation, and web applications. The candidate's expertise is in management consulting, project management, and quantitative analysis."
494743,JOB_MER000404E,0,"Lack of relevant technical experience in C#/.NET, with no expertise in ASP.NET, grpc, or cloud computing platforms."
494743,JOB_MER0003ZP6,0,"Lack of relevant experience in CAD customization using .NET (C#), VB, and Siemens NX. The candidate's skills and experience are more aligned with digital strategy, management consulting, project management, and quantitative analysis."
494743,JOB_MER000435L,0,"Lack of experience in AI/ML platforms, Devin, and autonomous coding agents. While candidate has experience with digital transformation, it's not directly applicable to this specific job."
494743,JOB_MER0003Z0J,0,"While the candidate has technical skills like Java and Spring Boot, their experience is not directly related to automotive engineering or mobility solutions. Their background in digital transformation and management consulting does not align with the Tech Lead role at Mercedes-Benz R&D India."
494743,JOB_MER00040VT,0,"Lacks direct experience with Azure architecture, security, and cloud security frameworks. Digital strategy consultant experience is not directly applicable to Senior Cloud Architect role."
494743,JOB_MER0003Y4X,0,"Candidate lacks experience in cloud native applications, specifically AWS or Azure, and has no relevant certifications for Senior Tech Lead role."
494743,JOB_MER0003SBL,0,"Lack of relevant technical skills, specifically backend development using Java and Spring Boot. Although the candidate has experience in management consulting, it does not directly translate to this role."
494743,JOB_MER0003PMN,0,"Candidate lacks hands-on experience with production-level development and operations on cloud platforms like AWS or Azure, which is a crucial requirement for this SRE role."
494743,JOB_MER00043UE,0,"Lack of Java experience and microservices expertise, despite having a strong background in digital transformation and management consulting."
494743,JOB_505156,0,"Candidate lacks experience in financial reporting, SAP systems, and international finance governance."
494743,JOB_504229,0,"The candidate's education and work experience do not align with the job requirements. The candidate's skills are more relevant to accounting, finance, and management consulting rather than accounting."
494743,JOB_504230,0,"The candidate's skills and experience are not directly relevant to an Accounting team lead position, as they have a strong background in management consulting and digital strategy."
494743,JOB_MER0003S4Y,0,"Lack of specific AI security experience and certifications, despite having a strong background in management consulting and digital strategy."
494743,JOB_MER0003S8I,0,"Lack of direct experience in IT security risk management, compliance, and cloud security, despite having a background in management consulting and project management."
494743,JOB_502282,0,"Lack of direct experience in cybersecurity incident response and IT forensics, as well as limited exposure to cloud environments."
494743,JOB_503304,0,"Lack of hands-on experience in DevOps, IaC and AWS, specifically in Cloud Security and Cyber Defense. While the candidate has a strong technical background, the skills mentioned in the CV do not directly match the requirements of the job."
494743,JOB_MER00042QP,0,"Lacks direct experience in IT and business, as well as a strong analytical mindset required for data science"
494743,JOB_502623,0,"Lack of expertise in AI systems and real-world interaction, despite experience with related technologies."
494743,JOB_MER0003TJ8,1,"Candidate has a strong background in data analysis and modeling, which aligns with the job requirements. Additionally, experience in working with AI/ML algorithms, data visualization, and stakeholder engagement is relevant to the role."
494743,JOB_MER00041K9,0,"Lack of experience in AI, Data Engineering, and Cloud Technologies, despite digital strategy consulting background."
494743,JOB_MER00042FN,0,"Lack of experience in automotive component release processes, electronics hardware release, and German language proficiency."
505890,JOB_MER00043I2,0,"While the candidate has a background in Computer Science, the job description focuses on automated driving and assistance systems, which is not explicitly mentioned in the CV."
505890,JOB_MER00041FN,1,"Candidate has a strong background in Agentic & Artificial Intelligence, relevant skills such as Machine Learning and Python for data analytics, and a Ph.D. in Computer Science. While the job requires experience in automotive industry or similar, candidate's expertise in AI and research background suggests potential adaptability."
505890,JOB_MER0003THB,0,"Lack of experience in leading AI innovation, research and development of generative AI applications. The candidate's skills and education are more aligned with a senior consultant role."
505890,JOB_MER00040G3,0,"Lacks direct experience in automotive diagnostics and after-sales diagnostics, despite having skills relevant to the role."
505890,JOB_MER000440T,0,"Lack of experience in ADAS and Autonmous Driving, the candidate has no mention of such domain in her CV"
505890,JOB_MER0003WC2,0,"Lack of experience in Active Safety Functions, ADAS System or Automotive Industry. No direct mention of ROS, Autoware, Apollo, ASPICE systems, MBD, MATLAB, Simulink, DSpace Toolkit, C programming, and scripting languages."
505890,JOB_494743,0,"Lacks experience in management consulting and industry-specific expertise, with no direct relation to Siemens Advanta's strategy role."
505890,JOB_505890,1,"Candidate has relevant skills, education and experience in Agentic & Artificial Intelligence (f/m/d) for the Senior Consultant position."
505890,JOB_504994,1,"Candidate has strong background in Agentic & Artificial Intelligence, relevant skills such as GenAI applications, and cloud platform expertise (Azure), matching the job requirements."
505890,JOB_MER00042W1,0,"Lack of relevant experience in exterior attachments for MB.EA-L SUVs, MHA & Radomes. Candidate's background is in AI and data science, which may not be directly applicable to this role."
505890,JOB_MER00040PN,0,"The candidate's background in data science, machine learning, and cloud platforms (Azure) is not directly applicable to a legal trainee role, which requires expertise in labor and social law."
505890,JOB_MER00043WJ,0,"Candidate lacks experience in automotive manufacturing, electronics, and quality methods, which are essential for the Inline Technician role at Mercedes-Benz Vans."
505890,JOB_MER00043NP,0,"Lack of relevant skills and experience in assembly, production, or engineering. No background in mechanical, electrical, or industrial engineering."
505890,JOB_MER00043AJ,0,"Candidate's expertise is in AI, machine learning, and data science, but the job requires experience in vehicle technology, mechanical engineering, and combustion engines."
505890,JOB_MER0003N2B,0,"Candidate lacks relevant technical expertise in die casting and permanent gravity casting, as well as manufacturing experience."
505890,JOB_MER00043EC,0,"Lack of relevant skills and experience in die casting, chill casting, and automotive construction. No connection between Maria's background in Agentic & Artificial Intelligence and the job requirements."
505890,JOB_MER00043CU,0,"Candidate lacks relevant technical expertise for a vehicle mechatronics technician role, with no experience in electric vehicles or mechanical systems."
505890,JOB_MER0003PNG,0,"Lack of relevant technical experience in vehicle mechatronics engineering, despite strong background in Agentic & Artificial Intelligence."
505890,JOB_MER00042Z0,0,"Candidate lacks relevant technical expertise in automotive mechatronics and electrical systems, despite having a background in Agentic & Artificial Intelligence."
505890,JOB_MER0003NBY,0,"The candidate's skills and experience do not align with the job requirements. There is no mention of mechanical expertise, production facilities, or manufacturing systems in her CV."
505890,JOB_MER00043R5,0,"The candidate's skills and experience do not match the job requirements, particularly in terms of technical knowledge and practical experience in vehicle maintenance and body construction. The candidate's background is in Agentic & Artificial Intelligence (f/m/d), which is unrelated to the job."
505890,JOB_MER00043R1,0,"Lack of relevant technical skills for vehicle mechatronics technician role. No experience or education in automotive electronics, electrical systems, or mechanical engineering."
505890,JOB_MER0003NUV,0,"Lack of relevant skills and experience in body maintenance technology, automotive mechanics, and quality assurance measures."
505890,JOB_MER00043QA,0,Lack of relevant skills and experience for a production-focused role. No expertise in automotive production or quality control is mentioned.
505890,JOB_MER0003TE5,0,Lack of relevant experience in automotive industry and virtual integration
505890,JOB_MER0003T8G,0,"Lack of technical expertise in production equipment management and maintenance, despite having a background in AI and data science."
505890,JOB_MER0003UJ0,0,"Lack of relevant skills: No experience in automotive body repair and rework, no knowledge of metal finishing techniques or spot welding."
505890,JOB_MER000418L,0,"Lack of relevant experience in supply chain management and manufacturing, as well as specific skills such as Power BI and Microsoft Power Platform, which are emphasized in the job description."
505890,JOB_MER000404I,0,"Although the candidate has experience in Python and cloud platforms, their skills are more aligned with AI and data science. The job requires backend development expertise, which is not mentioned in their CV."
505890,JOB_MER000404E,0,"Candidate lacks relevant skills for C#/.NET Developer role, specifically expertise in ASP.NET, GRC, and data engineering."
505890,JOB_MER0003ZP6,0,"Lack of relevant technical skills for CAD customization using .NET (C#), VB, and limited experience in automotive design and industry-specific software."
505890,JOB_MER000435L,0,"Lack of expertise in Devin or similar autonomous coding agent, and limited experience with AI/ML platforms. Relevant skills are mostly in data science, machine learning, and cloud platform expertise."
505890,JOB_MER0003Z0J,0,"Although Maria Rodriguez has a Ph.D. in Computer Science, the job description emphasizes Java and Spring Boot experience, which is not mentioned on her CV."
505890,JOB_MER00040VT,0,ERROR: Server disconnected
505890,JOB_MER0003Y4X,0,"The candidate lacks cloud expertise, specifically AWS and Azure, which are emphasized in the job description."
505890,JOB_MER0003SBL,0,ERROR: Server disconnected
505890,JOB_MER0003PMN,0,ERROR: Server disconnected
505890,JOB_MER00043UE,0,"Candidate lacks essential skills for the job, specifically Java full stack experience and microservices expertise. Although they have a background in AI and data science, it's not directly applicable to this role."
505890,JOB_505156,0,ERROR: Server disconnected
505890,JOB_504229,0,"Candidate lacks relevant skills for Accounting Professional role, focusing on finance and accounting rather than Agentic & Artificial Intelligence."
505890,JOB_504230,0,ERROR: Server disconnected
505890,JOB_MER0003S4Y,0,ERROR: Server disconnected
505890,JOB_MER0003S8I,0,Lacks essential cloud security expertise; relevant experience in data warehousing and Snowflake DBT not sufficient for this role.
505890,JOB_502282,0,ERROR: Server disconnected
505890,JOB_503304,0,"Although Maria Rodriguez has experience with cloud platforms and automation, her background is more aligned with agentic & Artificial Intelligence, which is not a direct match for the Cybersecurity role. Her skills in data science and machine learning also do not directly align with the job requirements."
505890,JOB_MER00042QP,0,"ERROR: Cannot connect to host ollama-service:11434 ssl:default [Connect call failed ('10.106.136.8', 11434)]"
505890,JOB_502623,0,"Lack of experience in AI native products and generative intelligence, despite mentioning Agentic & Artificial Intelligence (f/m/d) in the CV."
505890,JOB_MER0003TJ8,0,"ERROR: Cannot connect to host ollama-service:11434 ssl:default [Connect call failed ('10.106.136.8', 11434)]"
505890,JOB_MER00041K9,0,"Although the candidate has a strong background in AI, their skills and experience are more aligned with general data science tasks rather than the specific focus on Agentic & Artificial Intelligence in this role."
505890,JOB_MER00042FN,0,"Lack of expertise in automotive and release management processes, despite experience with PDM tools and teamcenter."
504994,JOB_MER00043I2,0,"Lack of relevant experience in automated driving and driving assistance systems. While the candidate has extensive experience in AI, GenAI, and Agentic Systems, there is no direct connection to the specific domain of automated driving."
504994,JOB_MER00041FN,0,"Candidate's experience is mostly in automotive manufacturing and quality control, whereas the job requires expertise in ADAS Sensor Integration, Sound, SUMS, EE Release. There's a lack of direct relevance to the job description."
504994,JOB_MER0003THB,1,"Candidate has strong experience in AI and Machine Learning, relevant skills (Python, Cloud Platform Expertise), and education (PhD in Computer Science). Although the job title is different, their expertise can be adapted to a Software Engineer role."
504994,JOB_MER00040G3,0,"Candidate lacks experience in after-sales diagnostics and Mercedes-Benz systems, despite having a strong background in AI and Agentic Systems."
504994,JOB_MER000440T,0,"Lack of experience in autonomous driving and backend product design, although the candidate has expertise in AI, GenAI, and Agentic Systems."
504994,JOB_MER0003WC2,0,"While Dr. Maria Rodriguez has a strong background in AI and Agentic Systems, the job description focuses on Active Safety Customer Function Ownership, which seems to require more expertise in vehicle engineering and automotive industry experience than her CV provides."
504994,JOB_494743,1,"Candidate has relevant experience in strategy consulting and digital transformation, as well as skills in industry standards knowledge and OTIT architecture."
504994,JOB_505890,1,"Candidate has strong background in AI, Agentic Systems, and data science, with experience in developing and implementing solutions for industrial settings. Relevant skills include GenAI, Agentic Systems, Data Science, Machine Learning, Python, Cloud Platform Expertise (Azure), and industry standards knowledge."
504994,JOB_504994,1,"Candidate has relevant experience in Agentic Systems, Machine Learning, and Data Science, with a strong background in industrial challenges, matching the job requirements."
504994,JOB_MER00042W1,0,"Candidate lacks relevant experience in automotive industry and R&D, as most skills are related to AI and Agentic Systems rather than exterior attachments for MB.EA-L SUVs."
504994,JOB_MER00040PN,0,"Job description is unrelated to the candidate's expertise in AI, Agentic Systems, and industry standards. The job requires legal trainee labor and social law experience, which does not align with the candidate's background."
504994,JOB_MER00043WJ,0,"Candidate lacks relevant technical experience in automotive manufacturing, assembly, and electronics, which are crucial for the Inline Technician role."
504994,JOB_MER00043NP,0,"Candidate lacks relevant technical skills for an assembly internship, with no experience in lean manufacturing, OEE, or similar fields."
504994,JOB_MER00043AJ,0,"Candidate lacks experience in exhaust gas turbocharging and Otto engine development, which is a critical component of the job."
504994,JOB_MER0003N2B,0,"Lack of relevant skills in mechanical engineering, die casting, and manufacturing processes. Candidate's expertise is in AI, data science, and consulting."
504994,JOB_MER00043EC,0,"Candidate lacks relevant technical expertise for a die casting and chill casting role, with no experience in metalworking or mechanical manufacturing."
504994,JOB_MER00043CU,0,"Candidate lacks relevant technical expertise for vehicle mechatronics technician role, with no experience in electric vehicles or related fields."
504994,JOB_MER0003PNG,0,"Lack of technical expertise in mechatronics and vehicle engineering, despite experience in AI and data science"
504994,JOB_MER00042Z0,0,"Candidate lacks technical expertise in vehicle mechatronics, electrical systems, and automotive technologies. Their skills are focused on AI, data science, and software development."
504994,JOB_MER0003NBY,0,"Candidate lacks technical expertise in mechanical engineering and production systems, which are essential for the job of an industrial mechanic."
504994,JOB_MER00043R5,0,"No relevant skills or experience in automotive maintenance, body construction, or related fields. The candidate's expertise lies in AI and Agentic Systems, which is not applicable to this job."
504994,JOB_MER00043R1,0,"No direct experience in vehicle mechatronics, electric vehicles, or automotive industry. Expertise lies in AI and Agentic Systems, which is unrelated to the job requirements."
504994,JOB_MER0003NUV,0,ERROR: Server disconnected
504994,JOB_MER00043QA,0,ERROR: Server disconnected
504994,JOB_MER0003TE5,0,"Lack of experience in automotive and electrical engineering, with a focus on software development and virtual integration."
504994,JOB_MER0003T8G,0,"Lack of experience in equipment management, production operations, and maintenance tasks. Relevant skills are missing (e.g., no mention of machine operation experience)"
504994,JOB_MER0003UJ0,0,"Candidate lacks relevant technical expertise in automotive body repair and rework, as well as experience with sheet metal and manufacturing settings."
504994,JOB_MER000418L,0,"Lack of relevant experience in automotive industry, no direct connection between skills and job requirements"
504994,JOB_MER000404I,0,"Candidate lacks experience in front-end development, JavaScript, and websockets.io, which are crucial skills for the Backend Developer role."
504994,JOB_MER000404E,0,"Lacks essential programming skills for C#/.NET Developer role, with no relevant experience in Asp.Net, GRC, WCF communication, Linux/Windows application development, and data engineering."
504994,JOB_MER0003ZP6,0,"Lack of experience in CAD customization, .NET (C#), VB, and NX. Relevant skills in GenAI, Agentic Systems, Data Science, Machine Learning, Python, Cloud Platform Expertise, and Industry Standards Knowledge are not directly applicable to this role."
504994,JOB_MER000435L,0,"Lack of experience in AI/ML platforms, cognition development, and DevOps, which are crucial for the role. Although candidate has experience in product management, it's not directly applicable to this position."
504994,JOB_MER0003Z0J,1,"Candidate has strong technical skills, including experience with Java and Spring Boot, and relevant expertise in AI and Agentic Systems, which aligns well with the job requirements."
504994,JOB_MER00040VT,1,"Senior Consultant experience in AI and Agentic Systems aligns with requirements for Senior Cloud Architect role, but lack of explicit Azure expertise is noted."
504994,JOB_MER0003Y4X,1,"Candidate has extensive experience in software development, cloud platforms (Azure, AWS), and Kubernetes. Their expertise in secure application development, microservices architecture, and containerization aligns with the job requirements."
504994,JOB_MER0003SBL,0,"Lack of Java and Angular expertise, with only basic proficiency in HTML/CSS/JavaScript. No experience with Spring Boot or Microservices Architecture."
504994,JOB_MER0003PMN,0,"Candidate lacks hands-on experience with production-level development and operations on cloud platforms, specifically AWS or Azure. Most of the job requirements are geared towards candidates with more extensive experience in these areas."
504994,JOB_MER00043UE,0,"Lack of Java expertise, no experience in microservices or Spring Boot, and limited relevance to Compliance Management Tools"
504994,JOB_505156,0,"Lack of finance expertise and experience in accounting and value flow management, despite having a strong background in AI and Agentic Systems."
